,education,income,income_work,income_rent,income_capital,race,gender,weight,age,occupation,uf
21474,0.0,,,,,4,2,341.0,2.0,,13
21475,0.0,622.0,,,,4,2,340.0,60.0,,13
21476,2.0,622.0,,,,4,1,341.0,73.0,,13
21477,2.0,600.0,600.0,,,4,1,341.0,43.0,7825.0,13
21478,3.0,204.0,,,204.0,4,2,341.0,39.0,,13
21479,10.0,400.0,400.0,,,4,1,341.0,22.0,7711.0,13
21480,10.0,,,,,4,2,341.0,18.0,,13
21481,8.0,,,,,4,1,340.0,15.0,,13
21482,3.0,,,,,4,2,340.0,12.0,,13
21483,3.0,,,,,4,2,341.0,12.0,,13
21484,0.0,622.0,,,,2,2,341.0,64.0,,13
21485,0.0,,,,,4,1,341.0,23.0,,13
21486,7.0,622.0,622.0,,,4,1,341.0,19.0,6239.0,13
21487,3.0,,,,,4,1,341.0,12.0,,13
21488,11.0,3350.0,,,,4,2,341.0,54.0,,13
21489,6.0,300.0,300.0,,,4,1,341.0,27.0,7823.0,13
21490,6.0,622.0,622.0,,,4,2,341.0,26.0,5142.0,13
21491,2.0,,,,,4,1,341.0,9.0,,13
21492,0.0,,,,,4,2,341.0,0.0,,13
21493,11.0,1250.0,,,,4,1,341.0,65.0,,13
21494,10.0,1244.0,622.0,,,4,2,341.0,54.0,5142.0,13
21495,8.0,300.0,300.0,,,4,1,340.0,34.0,6319.0,13
21496,11.0,,,,,4,1,341.0,25.0,,13
21497,4.0,,,,,4,1,341.0,12.0,,13
21498,4.0,622.0,,,,16,1,341.0,67.0,,13
21499,0.0,622.0,,,,4,1,340.0,72.0,,13
21500,11.0,622.0,,,,4,2,340.0,63.0,,13
21501,7.0,,,,,4,2,341.0,15.0,,13
21502,11.0,,,,,4,1,340.0,22.0,,13
21503,6.0,300.0,300.0,,,4,2,340.0,21.0,5211.0,13
21504,0.0,,,,,4,2,341.0,1.0,,13
21505,6.0,1200.0,1200.0,,,4,1,340.0,57.0,7155.0,13
21506,15.0,2860.0,,,,4,2,340.0,63.0,,13
21507,5.0,,,,,4,1,341.0,13.0,7711.0,13
21508,3.0,,,,,4,1,341.0,9.0,,13
21509,1.0,622.0,,,,4,1,340.0,76.0,,13
21510,5.0,622.0,,,,4,2,340.0,70.0,,13
21511,11.0,,,,,4,1,340.0,34.0,,13
21512,4.0,,,,,4,1,340.0,10.0,,13
21513,0.0,622.0,,,,4,1,340.0,75.0,,13
21514,3.0,622.0,,,,4,2,341.0,70.0,,13
21515,0.0,622.0,,,,16,1,341.0,77.0,,13
21516,2.0,622.0,,,,4,2,340.0,80.0,,13
21517,9.0,700.0,700.0,,,4,1,341.0,39.0,6139.0,13
21518,11.0,734.0,622.0,,112.0,4,2,341.0,35.0,5199.0,13
21519,8.0,,,,,4,1,340.0,15.0,,13
21520,7.0,,,,,4,1,341.0,12.0,,13
21521,6.0,622.0,622.0,,,4,2,340.0,55.0,4121.0,13
21522,0.0,622.0,,,,4,1,341.0,25.0,,13
21523,9.0,300.0,300.0,,,4,1,340.0,24.0,7170.0,13
21524,8.0,,,,,4,2,340.0,18.0,,13
21525,4.0,300.0,300.0,,,4,1,341.0,47.0,7832.0,13
21526,5.0,622.0,622.0,,,4,2,341.0,57.0,3522.0,13
21527,7.0,400.0,400.0,,,4,1,341.0,42.0,7152.0,13
21528,8.0,622.0,622.0,,,4,2,341.0,37.0,5199.0,13
21529,6.0,,,,,4,1,340.0,13.0,,13
21530,1.0,,,,,4,2,340.0,9.0,,13
21531,8.0,212.0,,,212.0,4,2,341.0,16.0,,13
21532,0.0,,,,,4,1,341.0,0.0,,13
21533,4.0,350.0,350.0,,,4,1,341.0,33.0,6129.0,13
21534,4.0,,,,,4,2,341.0,35.0,,13
21535,0.0,,,,,4,2,341.0,5.0,,13
21536,0.0,,,,,4,1,341.0,2.0,,13
21537,5.0,1422.0,800.0,,,4,2,340.0,67.0,1219.0,13
21538,4.0,180.0,180.0,,,4,1,341.0,36.0,6129.0,13
21539,5.0,,,,,4,2,341.0,24.0,6229.0,13
21540,0.0,,,,,4,2,341.0,7.0,,13
21541,0.0,,,,,4,1,341.0,6.0,,13
21542,0.0,,,,,4,1,341.0,3.0,,13
21543,0.0,1244.0,,,,4,2,341.0,67.0,,13
21544,4.0,622.0,,,622.0,4,1,341.0,34.0,6319.0,13
21545,4.0,,,,,4,1,340.0,31.0,6229.0,13
21546,4.0,1000.0,1000.0,,,4,1,341.0,35.0,6129.0,13
21547,8.0,180.0,,,180.0,4,2,340.0,39.0,6229.0,13
21548,8.0,700.0,700.0,,,4,1,340.0,36.0,6319.0,13
21549,11.0,442.0,,,442.0,4,2,340.0,39.0,,13
21550,4.0,,,,,4,1,341.0,11.0,,13
21551,0.0,,,,,4,2,340.0,6.0,,13
21552,0.0,,,,,4,1,341.0,3.0,,13
21553,0.0,,,,,4,2,340.0,2.0,,13
21554,1.0,1472.0,850.0,,622.0,4,1,341.0,65.0,6129.0,13
21555,1.0,232.0,,,232.0,4,2,341.0,49.0,,13
21556,5.0,,,,,4,1,340.0,35.0,6229.0,13
21557,6.0,,,,,4,1,341.0,15.0,6229.0,13
21558,3.0,,,,,4,1,340.0,10.0,6229.0,13
21559,1.0,,,,,4,1,341.0,9.0,,13
21560,11.0,622.0,,,,4,1,340.0,83.0,6229.0,13
21561,0.0,1000.0,1000.0,,,4,1,341.0,56.0,6129.0,13
21562,8.0,,,,,4,2,341.0,57.0,6229.0,13
21563,8.0,,,,,4,1,340.0,16.0,6229.0,13
21564,1.0,,,,,4,2,340.0,7.0,,13
21565,8.0,,,,,4,2,340.0,24.0,,13
21566,4.0,600.0,600.0,,,4,1,340.0,18.0,7170.0,13
21567,4.0,800.0,800.0,,,4,1,341.0,41.0,7721.0,13
21568,2.0,165.0,,,165.0,4,2,341.0,44.0,6229.0,13
21569,6.0,,,,,4,1,341.0,16.0,6229.0,13
21570,1.0,,,,,4,1,341.0,10.0,,13
21571,1.0,,,,,4,1,340.0,7.0,,13
21572,6.0,80.0,,,,4,2,341.0,14.0,,13
21573,0.0,,,,,4,1,341.0,0.0,,13
21574,2.0,500.0,400.0,,,4,2,341.0,49.0,6129.0,13
21575,8.0,,,,,4,1,341.0,53.0,6229.0,13
21576,3.0,,,,,4,1,341.0,9.0,,13
21577,0.0,,,,,4,2,340.0,2.0,,13
21578,5.0,5622.0,622.0,5000.0,5000.0,4,1,341.0,48.0,7113.0,13
21579,8.0,300.0,300.0,,,4,2,340.0,50.0,5211.0,13
21580,0.0,,,,,4,2,340.0,8.0,,13
21581,4.0,622.0,,,622.0,4,2,341.0,69.0,6229.0,13
21582,4.0,100.0,100.0,,,4,1,340.0,53.0,7771.0,13
21583,0.0,622.0,,,622.0,4,2,341.0,19.0,,13
21584,5.0,102.0,,,102.0,4,2,341.0,28.0,6229.0,13
21585,0.0,,,,,4,2,341.0,8.0,,13
21586,0.0,,,,,4,2,341.0,3.0,,13
21587,0.0,,,,,4,1,341.0,2.0,,13
21588,2.0,1092.0,400.0,,692.0,4,1,341.0,59.0,6139.0,13
21589,15.0,1422.0,1422.0,,,4,2,340.0,51.0,5142.0,13
21590,5.0,1200.0,1200.0,,,4,1,340.0,32.0,7152.0,13
21591,11.0,622.0,622.0,,,4,1,341.0,27.0,3522.0,13
21592,11.0,200.0,200.0,,,4,1,340.0,29.0,6129.0,13
21593,11.0,440.0,300.0,,140.0,4,2,341.0,25.0,6319.0,13
21594,0.0,,,,,4,2,340.0,4.0,,13
21595,11.0,334.0,,,334.0,4,2,341.0,28.0,,13
21596,11.0,622.0,622.0,,,4,1,340.0,23.0,5141.0,13
21597,3.0,,,,,4,1,340.0,11.0,,13
21598,0.0,,,,,4,2,341.0,3.0,,13
21599,0.0,,,,,4,1,341.0,0.0,,13
21600,11.0,198.0,,,198.0,4,2,341.0,33.0,6229.0,13
21601,7.0,,,,,4,1,341.0,33.0,6229.0,13
21602,8.0,,,,,4,2,340.0,14.0,6229.0,13
21603,5.0,,,,,4,2,340.0,12.0,6229.0,13
21604,3.0,,,,,4,1,341.0,11.0,,13
21605,0.0,,,,,4,2,341.0,8.0,,13
21606,0.0,622.0,,,,4,1,341.0,68.0,6229.0,13
21607,0.0,400.0,400.0,,,4,1,340.0,47.0,5121.0,13
21608,4.0,1600.0,1600.0,,,4,1,341.0,40.0,6129.0,13
21609,6.0,272.0,,,272.0,4,2,341.0,49.0,6229.0,13
21610,7.0,,,,,4,1,341.0,19.0,6239.0,13
21611,6.0,,,,,4,2,341.0,13.0,,13
21612,0.0,,,,,4,1,340.0,4.0,,13
21613,0.0,250.0,250.0,,,4,2,341.0,53.0,6129.0,13
21614,8.0,300.0,300.0,,,4,1,341.0,19.0,6129.0,13
21615,8.0,236.0,,,236.0,4,2,340.0,40.0,,13
21616,4.0,,,,,4,1,341.0,11.0,,13
21617,1.0,,,,,4,2,340.0,8.0,,13
21618,0.0,,,,,4,1,341.0,0.0,,13
21619,4.0,922.0,300.0,,,4,1,341.0,67.0,6129.0,13
21620,0.0,622.0,,,,4,1,341.0,72.0,,13
21621,6.0,1200.0,1200.0,,,4,1,341.0,57.0,7711.0,13
21622,15.0,2860.0,,,,4,2,341.0,63.0,,13
21623,3.0,,,,,4,1,341.0,9.0,,13
21624,11.0,500.0,500.0,,,4,1,340.0,33.0,7825.0,13
21625,11.0,310.0,150.0,,160.0,4,2,341.0,34.0,5243.0,13
21626,7.0,,,,,4,2,341.0,14.0,,13
21627,2.0,,,,,4,2,340.0,9.0,,13
21628,7.0,400.0,400.0,,,4,1,341.0,27.0,7152.0,13
21629,5.0,380.0,250.0,,130.0,4,2,341.0,44.0,5121.0,13
21630,11.0,,,,,4,1,340.0,16.0,,13
21631,7.0,,,,,4,1,341.0,14.0,,13
21632,3.0,,,,,4,2,341.0,11.0,,13
21633,7.0,400.0,400.0,,,16,1,341.0,31.0,7152.0,13
21634,11.0,166.0,,,166.0,4,2,340.0,31.0,,13
21635,6.0,,,,,4,1,341.0,13.0,,13
21636,3.0,,,,,4,2,341.0,10.0,,13
21637,1.0,,,,,4,1,340.0,8.0,,13
21638,11.0,600.0,600.0,,,4,1,340.0,33.0,7155.0,13
21639,11.0,166.0,,,166.0,4,2,341.0,35.0,,13
21640,6.0,,,,,4,2,340.0,14.0,,13
21641,1.0,,,,,4,2,340.0,8.0,,13
21642,0.0,,,,,4,1,341.0,7.0,,13
21643,0.0,602.0,500.0,,102.0,4,1,341.0,50.0,7155.0,13
21644,11.0,250.0,250.0,,,4,2,341.0,56.0,7630.0,13
21645,4.0,,,,,4,2,341.0,12.0,7632.0,13
21646,0.0,622.0,,,,4,1,340.0,60.0,,13
21647,2.0,622.0,,,,4,2,341.0,57.0,,13
21648,3.0,,,,,4,1,341.0,14.0,,13
21649,10.0,502.0,350.0,,152.0,4,1,341.0,27.0,6319.0,13
21650,10.0,,,,,4,2,341.0,26.0,,13
21651,0.0,,,,,4,2,341.0,0.0,,13
21652,11.0,1300.0,,,,4,2,341.0,23.0,,13
21653,0.0,,,,,4,1,340.0,4.0,,13
21654,0.0,,,,,4,2,341.0,3.0,,13
21655,0.0,,,,,4,2,341.0,0.0,,13
21656,8.0,500.0,500.0,,,4,1,341.0,25.0,7152.0,13
21657,8.0,422.0,,,422.0,4,2,341.0,24.0,,13
21658,0.0,,,,,4,1,341.0,5.0,,13
21659,0.0,,,,,4,2,341.0,3.0,,13
21660,0.0,,,,,4,2,341.0,1.0,,13
21661,11.0,600.0,600.0,,,4,1,341.0,25.0,5243.0,13
21662,11.0,,,,,4,2,341.0,25.0,5132.0,13
21663,0.0,,,,,4,2,341.0,3.0,,13
21664,15.0,2500.0,2500.0,,,4,1,341.0,45.0,4211.0,13
21665,15.0,1500.0,1500.0,,,4,2,341.0,44.0,4110.0,13
21666,6.0,,,,,4,1,341.0,13.0,,13
21667,0.0,,,,,4,1,340.0,6.0,,13
21668,3.0,622.0,,,,4,1,340.0,76.0,,13
21669,10.0,1500.0,1500.0,,,4,1,340.0,35.0,9144.0,13
21670,11.0,120.0,,,120.0,4,2,340.0,31.0,,13
21671,0.0,,,,,16,2,341.0,3.0,,13
21672,0.0,,,,,16,1,341.0,0.0,,13
21673,6.0,1244.0,,,,4,2,340.0,65.0,,13
21674,11.0,,,,,4,1,340.0,38.0,,13
21675,15.0,2022.0,1400.0,,,16,2,340.0,32.0,2312.0,13
21676,8.0,,,,,16,2,340.0,15.0,,13
21677,1.0,,,,,16,1,341.0,8.0,,13
21678,4.0,622.0,,,,4,2,341.0,71.0,,13
21679,2.0,1622.0,1000.0,,,4,1,341.0,74.0,9144.0,13
21680,11.0,724.0,724.0,,,4,2,341.0,27.0,3222.0,13
21681,8.0,622.0,,,622.0,4,1,340.0,34.0,,13
21682,11.0,,,,,16,2,341.0,26.0,,13
21683,0.0,,,,,16,2,341.0,2.0,,13
21684,0.0,1244.0,,,,4,2,341.0,83.0,,13
21685,0.0,622.0,,,,4,2,341.0,57.0,,13
21686,9.0,3000.0,3000.0,,,16,1,340.0,48.0,1310.0,13
21687,11.0,2201.0,2201.0,,,16,1,340.0,25.0,200.0,13
21688,13.0,2600.0,2600.0,,,4,1,340.0,36.0,413.0,13
21689,15.0,4800.0,4800.0,,,4,2,341.0,34.0,2321.0,13
21690,0.0,,,,,4,1,341.0,2.0,,13
21691,1.0,622.0,,,,4,1,341.0,58.0,,13
21692,5.0,622.0,,,,4,2,340.0,64.0,,13
21693,12.0,800.0,800.0,,,4,1,341.0,30.0,4121.0,13
21694,0.0,622.0,,,,4,2,341.0,92.0,,13
21695,0.0,622.0,,,,4,2,340.0,86.0,,13
21696,1.0,622.0,,,,16,1,340.0,84.0,,13
21697,6.0,,,,,4,2,340.0,52.0,,13
21698,11.0,800.0,800.0,,,4,1,340.0,33.0,9144.0,13
21699,11.0,622.0,622.0,,,4,1,340.0,28.0,4110.0,13
21700,8.0,,,,,16,2,340.0,30.0,,13
21701,11.0,2500.0,2500.0,,,4,1,341.0,34.0,5211.0,13
21702,12.0,795.0,795.0,,,4,2,340.0,33.0,4121.0,13
21703,3.0,700.0,700.0,,,8,1,340.0,54.0,5242.0,13
21704,4.0,,,,,4,1,341.0,11.0,,13
21705,4.0,,,,,16,2,340.0,10.0,,13
21706,0.0,622.0,,,,4,1,341.0,78.0,,13
21707,0.0,,,,,4,2,341.0,50.0,,13
21708,11.0,834.0,622.0,,212.0,4,2,341.0,26.0,5132.0,13
21709,11.0,622.0,622.0,,,4,2,341.0,23.0,5121.0,13
21710,10.0,,,,,4,1,340.0,19.0,,13
21711,8.0,,,,,4,1,341.0,19.0,,13
21712,0.0,,,,,4,2,341.0,5.0,,13
21713,0.0,,,,,4,2,341.0,3.0,,13
21714,11.0,1200.0,1200.0,,,4,1,341.0,34.0,7152.0,13
21715,11.0,622.0,622.0,,,4,2,341.0,22.0,5243.0,13
21716,0.0,,,,,4,1,341.0,3.0,,13
21717,8.0,724.0,622.0,,102.0,4,2,340.0,45.0,4110.0,13
21718,9.0,,,,,4,1,340.0,48.0,,13
21719,15.0,1200.0,1200.0,,,4,1,341.0,26.0,2313.0,13
21720,9.0,,,,,4,2,340.0,16.0,,13
21721,11.0,974.0,790.0,,184.0,16,2,341.0,37.0,3522.0,13
21722,11.0,850.0,850.0,,,4,1,341.0,38.0,3222.0,13
21723,8.0,,,,,16,2,341.0,16.0,,13
21724,5.0,,,,,4,2,340.0,12.0,,13
21725,3.0,800.0,800.0,,,4,1,341.0,36.0,6319.0,13
21726,11.0,622.0,622.0,,,4,2,340.0,35.0,2394.0,13
21727,11.0,784.0,622.0,,162.0,4,2,340.0,18.0,5211.0,13
21728,9.0,,,,,4,1,340.0,15.0,,13
21729,6.0,,,,,4,1,341.0,14.0,,13
21730,8.0,622.0,622.0,,,4,1,341.0,34.0,5142.0,13
21731,11.0,622.0,622.0,,,4,2,341.0,32.0,4110.0,13
21732,3.0,562.0,400.0,,162.0,2,2,340.0,55.0,6319.0,13
21733,9.0,400.0,400.0,,,4,1,341.0,32.0,7832.0,13
21734,15.0,950.0,950.0,,,4,1,340.0,32.0,2313.0,13
21735,10.0,,,,,4,2,341.0,29.0,,13
21736,6.0,,,,,4,2,340.0,13.0,,13
21737,0.0,,,,,4,2,341.0,5.0,,13
21738,0.0,,,,,4,2,340.0,89.0,,13
21739,0.0,,,,,4,1,341.0,89.0,,13
21740,2.0,,,,,4,2,341.0,10.0,,13
21741,0.0,622.0,,,,4,2,340.0,70.0,,13
21742,5.0,2500.0,2500.0,,,4,1,341.0,40.0,3412.0,13
21743,9.0,622.0,622.0,,,4,2,341.0,38.0,5132.0,13
21744,11.0,,,,,16,1,341.0,19.0,,13
21745,7.0,,,,,16,1,341.0,15.0,,13
21746,5.0,200.0,60.0,,140.0,4,2,341.0,40.0,5121.0,13
21747,5.0,,,,,4,1,340.0,16.0,,13
21748,7.0,,,,,16,1,341.0,15.0,,13
21749,11.0,1200.0,1200.0,,,4,1,341.0,20.0,200.0,13
21750,11.0,,,,,4,2,341.0,19.0,,13
21751,11.0,2500.0,2500.0,,,4,1,341.0,30.0,5211.0,13
21752,13.0,,,,,4,2,341.0,30.0,,13
21753,3.0,,,,,4,2,340.0,9.0,,13
21754,1.0,,,,,4,2,341.0,6.0,,13
21755,4.0,1500.0,1500.0,,,4,1,340.0,38.0,7152.0,13
21756,8.0,502.0,400.0,,102.0,4,2,341.0,39.0,5121.0,13
21757,5.0,30.0,,,30.0,4,1,340.0,12.0,,13
21758,0.0,,,,,4,2,341.0,3.0,,13
21759,8.0,2000.0,2000.0,,,4,1,340.0,37.0,7152.0,13
21760,8.0,684.0,480.0,,204.0,4,2,341.0,34.0,5121.0,13
21761,8.0,320.0,,,320.0,4,1,341.0,16.0,,13
21762,5.0,,,,,4,2,340.0,12.0,,13
21763,3.0,,,,,4,2,341.0,10.0,,13
21764,2.0,,,,,4,1,340.0,9.0,,13
21765,0.0,622.0,,,,4,1,341.0,67.0,,13
21766,0.0,622.0,,,,4,1,340.0,68.0,,13
21767,5.0,750.0,750.0,,,4,1,340.0,30.0,5211.0,13
21768,7.0,240.0,,,240.0,4,2,341.0,23.0,,13
21769,1.0,,,,,4,1,340.0,8.0,,13
21770,0.0,,,,,4,2,341.0,1.0,,13
21771,11.0,890.0,890.0,,,4,1,340.0,58.0,4110.0,13
21772,8.0,,,,,4,2,340.0,60.0,,13
21773,11.0,1000.0,1000.0,,,4,1,340.0,35.0,9144.0,13
21774,7.0,1500.0,1500.0,,,4,1,340.0,57.0,6139.0,13
21775,8.0,,,,,4,2,340.0,54.0,,13
21776,11.0,,,,,4,1,341.0,20.0,,13
21777,10.0,,,,,4,2,340.0,18.0,,13
21778,15.0,1400.0,1400.0,,,4,1,341.0,36.0,2312.0,13
21779,15.0,1270.0,1270.0,,,4,2,340.0,34.0,2312.0,13
21780,5.0,724.0,,,102.0,4,2,340.0,38.0,,13
21781,4.0,700.0,700.0,,,4,1,341.0,35.0,7823.0,13
21782,11.0,622.0,622.0,,,4,1,340.0,21.0,4110.0,13
21783,10.0,30.0,,,30.0,4,2,341.0,19.0,,13
21784,5.0,622.0,622.0,,,4,1,341.0,22.0,7741.0,13
21785,0.0,102.0,,,102.0,4,2,341.0,22.0,,13
21786,0.0,,,,,4,2,341.0,4.0,,13
21787,10.0,,,,,4,1,340.0,17.0,,13
21788,7.0,360.0,,,360.0,4,2,341.0,35.0,,13
21789,4.0,500.0,500.0,,,4,1,341.0,31.0,7652.0,13
21790,8.0,350.0,350.0,,,4,1,341.0,18.0,5132.0,13
21791,7.0,,,,,4,1,341.0,16.0,,13
21792,7.0,,,,,4,2,341.0,13.0,,13
21793,4.0,,,,,4,2,340.0,11.0,,13
21794,1.0,,,,,4,2,341.0,8.0,,13
21795,8.0,,,,,4,2,341.0,16.0,,13
21796,0.0,,,,,4,1,340.0,0.0,,13
21797,15.0,2300.0,2300.0,,,16,1,341.0,28.0,2321.0,13
21798,15.0,,,,,16,2,340.0,24.0,,13
21799,8.0,622.0,622.0,,,4,1,341.0,33.0,2631.0,13
21800,0.0,,,,,4,2,341.0,22.0,,13
21801,0.0,,,,,4,2,341.0,4.0,,13
21802,0.0,,,,,4,1,340.0,0.0,,13
21803,4.0,750.0,,,,4,2,340.0,61.0,,13
21804,4.0,650.0,650.0,,,4,1,340.0,31.0,7170.0,13
21805,,,,,,16,1,341.0,19.0,,13
21806,6.0,200.0,,,200.0,16,2,340.0,39.0,,13
21807,11.0,,,,,4,2,341.0,24.0,,13
21808,,622.0,622.0,,,4,1,341.0,17.0,7711.0,13
21809,10.0,,,,,4,1,341.0,16.0,,13
21810,2.0,,,,,4,2,341.0,11.0,,13
21811,2.0,,,,,4,1,341.0,11.0,,13
21812,1.0,,,,,16,2,340.0,6.0,,13
21813,0.0,,,,,16,1,341.0,0.0,,13
21814,15.0,700.0,700.0,,,4,1,340.0,53.0,6129.0,13
21815,11.0,142.0,,,142.0,4,2,340.0,37.0,6229.0,13
21816,10.0,30.0,,,30.0,16,2,341.0,17.0,,13
21817,8.0,,,,,4,2,341.0,16.0,,13
21818,11.0,2000.0,2000.0,,,4,1,340.0,30.0,4121.0,13
21819,11.0,,,,,16,2,341.0,29.0,,13
21820,3.0,,,,,16,1,341.0,11.0,,13
21821,2.0,,,,,16,1,341.0,10.0,,13
21822,0.0,,,,,16,1,340.0,7.0,,13
21823,7.0,,,,,16,1,340.0,15.0,,13
21824,1.0,622.0,,,,16,1,340.0,59.0,,13
21825,0.0,1350.0,1200.0,,150.0,16,2,341.0,33.0,5134.0,13
21826,6.0,,,,,16,1,340.0,27.0,4211.0,13
21827,11.0,620.0,620.0,,,16,2,341.0,25.0,5221.0,13
21828,6.0,700.0,700.0,,,4,1,341.0,21.0,6229.0,13
21829,11.0,,,,,4,2,341.0,20.0,5134.0,13
21830,2.0,,,,,4,2,340.0,8.0,,13
21831,2.0,,,,,4,1,341.0,8.0,,13
21832,0.0,792.0,622.0,,170.0,4,2,341.0,48.0,5142.0,13
21833,3.0,622.0,,,,2,1,340.0,70.0,,13
21834,11.0,622.0,622.0,,,16,1,340.0,24.0,5211.0,13
21835,11.0,,,,,4,2,341.0,21.0,,13
21836,4.0,,,,,4,2,341.0,17.0,,13
21837,1.0,,,,,4,1,341.0,11.0,,13
21838,0.0,800.0,800.0,,,2,1,341.0,42.0,6329.0,13
21839,9.0,650.0,500.0,,150.0,4,2,341.0,37.0,5243.0,13
21840,5.0,,,,,16,2,341.0,15.0,,13
21841,5.0,,,,,16,1,341.0,13.0,,13
21842,2.0,,,,,2,1,341.0,11.0,,13
21843,2.0,,,,,4,1,341.0,11.0,,13
21844,0.0,,,,,4,2,340.0,4.0,,13
21845,8.0,1150.0,1000.0,,150.0,4,1,341.0,58.0,7711.0,13
21846,11.0,,,,,4,2,341.0,27.0,,13
21847,5.0,600.0,600.0,,,4,1,341.0,25.0,7155.0,13
21848,8.0,,,,,4,1,341.0,23.0,,13
21849,11.0,,,,,4,2,341.0,21.0,,13
21850,5.0,,,,,4,1,341.0,18.0,,13
21851,9.0,,,,,16,2,341.0,17.0,,13
21852,1.0,,,,,4,2,340.0,8.0,,13
21853,0.0,,,,,4,1,341.0,4.0,,13
21854,0.0,,,,,4,1,341.0,2.0,,13
21855,0.0,,,,,4,2,340.0,1.0,,13
21856,1.0,2050.0,1850.0,,200.0,16,1,340.0,33.0,5174.0,13
21857,9.0,400.0,400.0,,,16,2,341.0,35.0,5121.0,13
21858,7.0,,,,,4,2,341.0,19.0,,13
21859,7.0,,,,,16,1,340.0,18.0,,13
21860,7.0,,,,,16,2,341.0,17.0,,13
21861,7.0,,,,,4,1,340.0,16.0,,13
21862,0.0,,,,,16,1,340.0,6.0,,13
21863,11.0,1200.0,1200.0,,,16,1,341.0,26.0,413.0,13
21864,15.0,1500.0,1500.0,,,16,2,341.0,26.0,2410.0,13
21865,0.0,,,,,16,2,340.0,4.0,,13
21866,5.0,500.0,350.0,,150.0,4,1,341.0,45.0,6319.0,13
21867,,,,,,4,2,340.0,22.0,,13
21868,6.0,,,,,4,1,340.0,16.0,,13
21869,1.0,,,,,4,1,340.0,11.0,,13
21870,2.0,,,,,4,1,341.0,9.0,,13
21871,5.0,1300.0,1300.0,,,4,1,341.0,29.0,5199.0,13
21872,2.0,,,,,4,2,341.0,9.0,,13
21873,0.0,,,,,4,1,341.0,6.0,,13
21874,3.0,800.0,800.0,,,8,1,341.0,53.0,6129.0,13
21875,3.0,262.0,,,262.0,8,2,341.0,50.0,6229.0,13
21876,6.0,,,,,8,2,340.0,24.0,6229.0,13
21877,10.0,,,,,8,2,341.0,20.0,6229.0,13
21878,10.0,,,,,8,2,341.0,17.0,6229.0,13
21879,6.0,,,,,8,1,341.0,15.0,6229.0,13
21880,6.0,,,,,8,2,341.0,13.0,,13
21881,0.0,,,,,8,1,340.0,7.0,,13
21882,0.0,,,,,8,2,341.0,5.0,,13
21883,0.0,,,,,8,1,341.0,4.0,,13
21884,0.0,,,,,8,2,340.0,0.0,,13
21885,0.0,622.0,,,,8,1,341.0,72.0,,13
21886,0.0,622.0,,,,8,2,340.0,89.0,,13
21887,0.0,622.0,,,,8,1,340.0,69.0,,13
21888,2.0,400.0,400.0,,,8,1,340.0,54.0,6129.0,13
21889,7.0,,,,,8,1,341.0,21.0,,13
21890,0.0,300.0,300.0,,,8,1,340.0,41.0,6319.0,13
21891,6.0,240.0,,,240.0,8,2,341.0,36.0,,13
21892,2.0,,,,,8,2,340.0,12.0,,13
21893,0.0,,,,,8,2,341.0,3.0,,13
21894,15.0,920.0,920.0,,,8,2,341.0,46.0,2311.0,13
21895,6.0,300.0,300.0,,,8,1,341.0,24.0,6129.0,13
21896,3.0,,,,,8,2,340.0,17.0,,13
21897,0.0,,,,,8,1,341.0,1.0,,13
21898,5.0,400.0,400.0,,,8,1,340.0,26.0,6129.0,13
21899,5.0,,,,,8,2,341.0,18.0,,13
21900,1.0,622.0,622.0,,,8,1,341.0,29.0,6129.0,13
21901,8.0,102.0,,,102.0,8,2,341.0,23.0,,13
21902,0.0,,,,,8,1,340.0,3.0,,13
21903,0.0,622.0,,,,8,2,340.0,78.0,,13
21904,3.0,432.0,400.0,,32.0,8,1,341.0,51.0,6129.0,13
21905,7.0,,,,,8,1,341.0,33.0,6229.0,13
21906,7.0,,,,,8,2,341.0,29.0,,13
21907,0.0,,,,,8,1,341.0,6.0,,13
21908,0.0,,,,,8,1,341.0,4.0,,13
21909,0.0,,,,,8,2,340.0,3.0,,13
21910,0.0,622.0,,,,8,1,340.0,64.0,6229.0,13
21911,11.0,450.0,450.0,,,8,1,341.0,36.0,6129.0,13
21912,7.0,181.0,,,181.0,8,2,341.0,31.0,6229.0,13
21913,3.0,,,,,8,1,341.0,12.0,,13
21914,2.0,,,,,8,2,341.0,10.0,,13
21915,0.0,,,,,8,2,341.0,7.0,,13
21916,0.0,,,,,8,2,341.0,4.0,,13
21917,9.0,,,,,8,2,341.0,18.0,6229.0,13
21918,3.0,622.0,622.0,,,8,1,340.0,21.0,6129.0,13
21919,0.0,,,,,8,2,341.0,4.0,,13
21920,0.0,,,,,8,2,341.0,1.0,,13
21921,0.0,,,,,8,2,341.0,0.0,,13
21922,0.0,622.0,,,,8,1,340.0,71.0,,13
21923,0.0,622.0,,,,8,2,340.0,63.0,,13
21924,8.0,200.0,200.0,,,8,1,340.0,27.0,6129.0,13
21925,8.0,,,,,8,2,340.0,18.0,,13
21926,0.0,,,,,8,1,340.0,4.0,,13
21927,6.0,622.0,,,,8,1,340.0,63.0,,13
21928,6.0,817.0,,,195.0,8,2,341.0,56.0,,13
21929,5.0,400.0,400.0,,,4,1,340.0,28.0,6129.0,13
21930,0.0,,,,,8,1,341.0,7.0,,13
21931,11.0,622.0,622.0,,,8,1,341.0,22.0,4121.0,13
